League,League URL,League Avatar,Club,Club URL,Club Avatar,Person,Person URL,Person Avatar,Person Country,Role
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Shady Oukhadda,https://www.sofascore.com/player/shady-oukhadda/928775,https://api.sofascore.com/api/v1/player/928775/image,Morocco,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Lukas Mondele,https://www.sofascore.com/player/lukas-mondele/1100320,https://api.sofascore.com/api/v1/player/1100320/image,Belgium,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Giovanni Zaro,https://www.sofascore.com/player/giovanni-zaro/347394,https://api.sofascore.com/api/v1/player/347394/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Fabio Ponsi,https://www.sofascore.com/player/fabio-ponsi/918868,https://api.sofascore.com/api/v1/player/918868/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Roko Vukušić,https://www.sofascore.com/player/roko-vukusic/1424232,https://api.sofascore.com/api/v1/player/1424232/image,Croatia,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Matteo Cotali,https://www.sofascore.com/player/matteo-cotali/826704,https://api.sofascore.com/api/v1/player/826704/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Antonio Pergreffi,https://www.sofascore.com/player/antonio-pergreffi/810139,https://api.sofascore.com/api/v1/player/810139/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Cristian Cauz,https://www.sofascore.com/player/cristian-cauz/812345,https://api.sofascore.com/api/v1/player/812345/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Riccardo Gagno,https://www.sofascore.com/player/riccardo-gagno/811061,https://api.sofascore.com/api/v1/player/811061/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Andrea Seculin,https://www.sofascore.com/player/andrea-seculin/46395,https://api.sofascore.com/api/v1/player/46395/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Modena,https://www.sofascore.com/team/football/modena/2706,https://api.sofascore.com/api/v1/team/2706/image,Filippo Vandelli,https://www.sofascore.com/player/filippo-vandelli/1011911,https://api.sofascore.com/api/v1/player/1011911/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Rolando Maran,https://www.sofascore.com/manager/rolando-maran/76021,https://api.sofascore.com/api/v1/manager/76021/image,Italy,Manager
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Gennaro Borrelli,https://www.sofascore.com/player/borrelli-gennaro/979479,https://api.sofascore.com/api/v1/player/979479/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Flavio Bianchi,https://www.sofascore.com/player/flavio-bianchi/928779,https://api.sofascore.com/api/v1/player/928779/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Gabriele Moncini,https://www.sofascore.com/player/gabriele-moncini/362686,https://api.sofascore.com/api/v1/player/362686/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Matteo Ferro,https://www.sofascore.com/player/ferro-matteo/1533787,https://api.sofascore.com/api/v1/player/1533787/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Mohamed Fares,https://www.sofascore.com/player/mohamed-fares/556960,https://api.sofascore.com/api/v1/player/556960/image,Algeria,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Birkir Bjarnason,https://www.sofascore.com/player/birkir-bjarnason/13270,https://api.sofascore.com/api/v1/player/13270/image,Iceland,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Emanuele Ndoj,https://www.sofascore.com/player/ndoj-emanuele/792312,https://api.sofascore.com/api/v1/player/792312/image,Albania,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Giacomo Olzer,https://www.sofascore.com/player/olzer-giacomo/1031495,https://api.sofascore.com/api/v1/player/1031495/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Tom Van De Looi,https://www.sofascore.com/player/tom-van-de-looi/836676,https://api.sofascore.com/api/v1/player/836676/image,Netherlands,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Michele Besaggio,https://www.sofascore.com/player/michele-besaggio/1008101,https://api.sofascore.com/api/v1/player/1008101/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Patrick Amiamo Nuamah,https://www.sofascore.com/player/patrick-amiamo-nuamah/1394029,https://api.sofascore.com/api/v1/player/1394029/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Dimitri Bisoli,https://www.sofascore.com/player/dimitri-bisoli/146613,https://api.sofascore.com/api/v1/player/146613/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Nicolas Galazzi,https://www.sofascore.com/player/nicolas-galazzi/967747,https://api.sofascore.com/api/v1/player/967747/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Lorenzo Dickmann,https://www.sofascore.com/player/lorenzo-dickmann/558552,https://api.sofascore.com/api/v1/player/558552/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Massimo Bertagnoli,https://www.sofascore.com/player/massimo-bertagnoli/928854,https://api.sofascore.com/api/v1/player/928854/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Vincenzo Garofalo,https://www.sofascore.com/player/vincenzo-garofalo/896525,https://api.sofascore.com/api/v1/player/896525/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Fabrizio Paghera,https://www.sofascore.com/player/fabrizio-paghera/96606,https://api.sofascore.com/api/v1/player/96606/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Riccardo Fogliata,https://www.sofascore.com/player/fogliata-riccardo/1529879,https://api.sofascore.com/api/v1/player/1529879/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Andrea Papetti,https://www.sofascore.com/player/andrea-papetti/1023080,https://api.sofascore.com/api/v1/player/1023080/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Andrea Cistana,https://www.sofascore.com/player/andrea-cistana/783716,https://api.sofascore.com/api/v1/player/783716/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Alexander Jallow,https://www.sofascore.com/player/alexander-jallow/873040,https://api.sofascore.com/api/v1/player/873040/image,Sweden,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Massimiliano Mangraviti,https://www.sofascore.com/player/mangraviti-massimiliano/826841,https://api.sofascore.com/api/v1/player/826841/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Zylif Muca,https://www.sofascore.com/player/zylif-muca/1154955,https://api.sofascore.com/api/v1/player/1154955/image,Albania,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Matthieu Huard,https://www.sofascore.com/player/matthieu-huard/989582,https://api.sofascore.com/api/v1/player/989582/image,France,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Davide Adorni,https://www.sofascore.com/player/davide-adorni/260491,https://api.sofascore.com/api/v1/player/260491/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Corrado Riviera,https://www.sofascore.com/player/corrado-riviera/1529877,https://api.sofascore.com/api/v1/player/1529877/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Elia Maccherini Tonini,https://www.sofascore.com/player/elia-maccherini-tonini/1529878,https://api.sofascore.com/api/v1/player/1529878/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Luca Lezzerini,https://www.sofascore.com/player/luca-lezzerini/139272,https://api.sofascore.com/api/v1/player/139272/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Lorenzo Andrenacci,https://www.sofascore.com/player/lorenzo-andrenacci/782636,https://api.sofascore.com/api/v1/player/782636/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Brescia,https://www.sofascore.com/team/football/brescia/2691,https://api.sofascore.com/api/v1/team/2691/image,Simone Cortese,https://www.sofascore.com/player/simone-cortese/1529876,https://api.sofascore.com/api/v1/player/1529876/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Andrea Pirlo,https://www.sofascore.com/manager/andrea-pirlo/794575,https://api.sofascore.com/api/v1/manager/794575/image,Italy,Manager
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Sebastiano Esposito,https://www.sofascore.com/player/sebastiano-esposito/965008,https://api.sofascore.com/api/v1/player/965008/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Estanis Pedrola,https://www.sofascore.com/player/estanis-pedrola/1142256,https://api.sofascore.com/api/v1/player/1142256/image,Spain,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Fabio Borini,https://www.sofascore.com/player/fabio-borini/89510,https://api.sofascore.com/api/v1/player/89510/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Noha Lemina,https://www.sofascore.com/player/noha-lemina/1145633,https://api.sofascore.com/api/v1/player/1145633/image,France,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Marco Delle Monache,https://www.sofascore.com/player/marco-delle-monache/1137430,https://api.sofascore.com/api/v1/player/1137430/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Antonino La Gumina,https://www.sofascore.com/player/antonino-la-gumina/793702,https://api.sofascore.com/api/v1/player/793702/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Manuel De Luca,https://www.sofascore.com/player/manuel-de-luca/850971,https://api.sofascore.com/api/v1/player/850971/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Fabio Depaoli,https://www.sofascore.com/player/fabio-depaoli/830288,https://api.sofascore.com/api/v1/player/830288/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Ronaldo Vieira,https://www.sofascore.com/player/ronaldo-vieira/839818,https://api.sofascore.com/api/v1/player/839818/image,England,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Matteo Ricci,https://www.sofascore.com/player/matteo-ricci/225132,https://api.sofascore.com/api/v1/player/225132/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Kristoffer Askildsen,https://www.sofascore.com/player/askildsen-kristoffer/954855,https://api.sofascore.com/api/v1/player/954855/image,Norway,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Pajtim Kasami,https://www.sofascore.com/player/pajtim-kasami/104818,https://api.sofascore.com/api/v1/player/104818/image,Switzerland,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Valerio Verre,https://www.sofascore.com/player/valerio-verre/139267,https://api.sofascore.com/api/v1/player/139267/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Simone Panada,https://www.sofascore.com/player/simone-panada/965005,https://api.sofascore.com/api/v1/player/965005/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Leonardo Benedetti,https://www.sofascore.com/player/leonardo-benedetti/893753,https://api.sofascore.com/api/v1/player/893753/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Gerard Yepes,https://www.sofascore.com/player/gerard-yepes/1067220,https://api.sofascore.com/api/v1/player/1067220/image,Spain,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Lorenzo Malagrida,https://www.sofascore.com/player/lorenzo-malagrida/1108074,https://api.sofascore.com/api/v1/player/1108074/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Stefano Girelli,https://www.sofascore.com/player/stefano-girelli/962366,https://api.sofascore.com/api/v1/player/962366/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Facundo González,https://www.sofascore.com/player/facundo-gonzalez/1085103,https://api.sofascore.com/api/v1/player/1085103/image,Uruguay,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Andrea Conti,https://www.sofascore.com/player/andrea-conti/139262,https://api.sofascore.com/api/v1/player/139262/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Petar Stojanović,https://www.sofascore.com/player/petar-stojanovic/227082,https://api.sofascore.com/api/v1/player/227082/image,Slovenia,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Daniele Ghilardi,https://www.sofascore.com/player/daniele-ghilardi/1384847,https://api.sofascore.com/api/v1/player/1384847/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Alex Ferrari,https://www.sofascore.com/player/alex-ferrari/327429,https://api.sofascore.com/api/v1/player/327429/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Antonio Barreca,https://www.sofascore.com/player/antonio-barreca/541574,https://api.sofascore.com/api/v1/player/541574/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Nicola Murru,https://www.sofascore.com/player/nicola-murru/148745,https://api.sofascore.com/api/v1/player/148745/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Simone Giordano,https://www.sofascore.com/player/simone-giordano/928830,https://api.sofascore.com/api/v1/player/928830/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Hugo Buyla,https://www.sofascore.com/player/hugo-buyla/1544465,https://api.sofascore.com/api/v1/player/1544465/image,Equatorial Guinea,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Filip Stanković,https://www.sofascore.com/player/filip-stankovic/986355,https://api.sofascore.com/api/v1/player/986355/image,Serbia,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Nicola Ravaglia,https://www.sofascore.com/player/nicola-ravaglia/130802,https://api.sofascore.com/api/v1/player/130802/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Sampdoria,https://www.sofascore.com/team/football/sampdoria/2711,https://api.sofascore.com/api/v1/team/2711/image,Elia Tantalocchi,https://www.sofascore.com/player/elia-tantalocchi/1069101,https://api.sofascore.com/api/v1/player/1069101/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Bari,https://www.sofascore.com/team/football/bari/2712,https://api.sofascore.com/api/v1/team/2712/image,Pasquale Marino,https://www.sofascore.com/manager/pasquale-marino/52971,https://api.sofascore.com/api/v1/manager/52971/image,Italy,Manager
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Bari,https://www.sofascore.com/team/football/bari/2712,https://api.sofascore.com/api/v1/team/2712/image,Marco Nasti,https://www.sofascore.com/player/marco-nasti/1101161,https://api.sofascore.com/api/v1/player/1101161/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Bari,https://www.sofascore.com/team/football/bari/2712,https://api.sofascore.com/api/v1/team/2712/image,Mattia Aramu,https://www.sofascore.com/player/mattia-aramu/187111,https://api.sofascore.com/api/v1/player/187111/image,Italy,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Bari,https://www.sofascore.com/team/football/bari/2712,https://api.sofascore.com/api/v1/team/2712/image,Jérémy Ménez,https://www.sofascore.com/player/jeremy-menez/3186,https://api.sofascore.com/api/v1/player/3186/image,France,Player
Serie B,https://www.sofascore.com/tournament/football/italy/serie-b/53,https://api.sofascore.com/api/v1/unique-tournament/53/image/dark,Bari,https://www.sofascore.com/team/football/bari/2712,https://api.sofascore.com/api/v1/team/2712/image,Davide Diaw,https://www.sofascore.com/player/davide-diaw/848144,https://api.sofascore.com/api/v1/player/848144/image,Italy,Player
